name	type	is_a	abstract	from_schema
insdc_sra_ena_study_identifiers	SlotDefinition	study_identifiers		https://w3id.org/nmdc/external_identifiers
inside_lux	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
instrument_instance_specifier	SlotDefinition			https://w3id.org/nmdc/basic_classes
instrument_set	SlotDefinition			https://w3id.org/nmdc/nmdc
instrument_used	SlotDefinition			https://w3id.org/nmdc/basic_classes
int_wall_cond	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
int_wall_cond_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
integer	TypeDefinition			https://w3id.org/linkml/types
internal_calibration	SlotDefinition			https://w3id.org/nmdc/nmdc
investigation field	SlotDefinition		True	https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
ionization_source	SlotDefinition			https://w3id.org/nmdc/nmdc
is_obsolete	SlotDefinition			https://w3id.org/nmdc/basic_classes
is_pressurized	SlotDefinition			https://w3id.org/nmdc/nmdc
is_root	SlotDefinition			https://w3id.org/nmdc/basic_classes
is_stranded	SlotDefinition			https://w3id.org/nmdc/nmdc
isotope_exposure	SlotDefinition			https://w3id.org/nmdc/portal/mixs_inspired
iw_bt_date_well	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
iwf	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
jgi_portal_analysis_project_identifiers	SlotDefinition	analysis_identifiers		https://w3id.org/nmdc/external_identifiers
jgi_portal_identifiers	SlotDefinition			https://w3id.org/nmdc/external_identifiers
jgi_portal_study_identifiers	SlotDefinition	study_identifiers		https://w3id.org/nmdc/external_identifiers
jsonpath	TypeDefinition			https://w3id.org/linkml/types
jsonpointer	TypeDefinition			https://w3id.org/linkml/types
known_as	SlotDefinition			https://w3id.org/nmdc/core
language	SlotDefinition			https://w3id.org/nmdc/attribute_values
language_code	TypeDefinition			https://w3id.org/nmdc/nmdc_types
last_clean	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
lat_lon	SlotDefinition	environment field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
latitude	SlotDefinition			https://w3id.org/nmdc/attribute_values
lbc_thirty	SlotDefinition			https://w3id.org/nmdc/core
lbceq	SlotDefinition			https://w3id.org/nmdc/core
library_preparation_kit	SlotDefinition			https://w3id.org/nmdc/nmdc
library_type	SlotDefinition			https://w3id.org/nmdc/nmdc
light_intensity	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
light_regm	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
light_type	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
light_type_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
link_addit_analys	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
link_class_info	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
link_climate_info	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
lithology	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
lithology_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
local_class	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
local_class_meth	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
location	SlotDefinition			https://w3id.org/nmdc/basic_slots
longitude	SlotDefinition			https://w3id.org/nmdc/attribute_values
low_depth_contig_num	SlotDefinition			https://w3id.org/nmdc/workflow_execution_activity
magnesium	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
mags_list	SlotDefinition			https://w3id.org/nmdc/workflow_execution_activity
manganese	SlotDefinition			https://w3id.org/nmdc/core
manifest_category	SlotDefinition			https://w3id.org/nmdc/basic_classes
manifest_set	SlotDefinition			https://w3id.org/nmdc/nmdc
mass	SlotDefinition			https://w3id.org/nmdc/core
mass_analyzers	SlotDefinition			https://w3id.org/nmdc/nmdc
mass_spectrometry_acquisition_strategy	SlotDefinition			https://w3id.org/nmdc/nmdc
mass_spectrum_collection_modes	SlotDefinition			https://w3id.org/nmdc/nmdc
material_component_separation	SlotDefinition			https://w3id.org/nmdc/nmdc
material_processing_set	SlotDefinition			https://w3id.org/nmdc/nmdc
max_occup	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
md5_checksum	SlotDefinition			https://w3id.org/nmdc/basic_slots
mean_frict_vel	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
mean_peak_frict_vel	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
mech_struc	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
mech_struc_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
mechanical_damage	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
members_id	SlotDefinition			https://w3id.org/nmdc/core
metabolite_identified	SlotDefinition			https://w3id.org/nmdc/core
metabolomics_analysis_category	SlotDefinition			https://w3id.org/nmdc/workflow_execution_activity
metagenome_assembly_parameter	SlotDefinition		True	https://w3id.org/nmdc/workflow_execution_activity
metaproteomics_analysis_category	SlotDefinition			https://w3id.org/nmdc/workflow_execution_activity
methane	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
mgnify_analysis_identifiers	SlotDefinition	analysis_identifiers		https://w3id.org/nmdc/external_identifiers
mgnify_identifiers	SlotDefinition			https://w3id.org/nmdc/external_identifiers
mgnify_project_identifiers	SlotDefinition	study_identifiers		https://w3id.org/nmdc/external_identifiers
micro_biomass_c_meth	SlotDefinition			https://w3id.org/nmdc/portal/mixs_inspired
micro_biomass_meth	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
micro_biomass_n_meth	SlotDefinition			https://w3id.org/nmdc/portal/mixs_inspired
microbial_biomass	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
microbial_biomass_c	SlotDefinition			https://w3id.org/nmdc/portal/mixs_inspired
microbial_biomass_n	SlotDefinition			https://w3id.org/nmdc/portal/mixs_inspired
mineral_nutr_regm	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
misc_param	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
mixs_env_triad_field	SlotDefinition		True	https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
mod_date	SlotDefinition			https://w3id.org/nmdc/basic_slots
model	SlotDefinition			https://w3id.org/nmdc/basic_classes
modifier_substance	SlotDefinition			https://w3id.org/nmdc/nmdc
n_alkanes	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
name	SlotDefinition			https://w3id.org/nmdc/attribute_values
ncbi_lineage	SlotDefinition			https://w3id.org/nmdc/nmdc
ncbi_lineage_tax_ids	SlotDefinition			https://w3id.org/nmdc/nmdc
ncbi_project_name	SlotDefinition			https://w3id.org/nmdc/basic_slots
ncbi_taxonomy_name	SlotDefinition			https://w3id.org/nmdc/basic_slots
ncname	TypeDefinition			https://w3id.org/linkml/types
neon_biosample_identifiers	SlotDefinition	biosample_identifiers		https://w3id.org/nmdc/external_identifiers
neon_identifiers	SlotDefinition			https://w3id.org/nmdc/external_identifiers
neon_study_identifiers	SlotDefinition	study_identifiers		https://w3id.org/nmdc/external_identifiers
nitrate	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
nitrate_nitrogen	SlotDefinition			https://w3id.org/nmdc/core
nitrite	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
nitrite_nitrogen	SlotDefinition			https://w3id.org/nmdc/core
nitro	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
nodeidentifier	TypeDefinition			https://w3id.org/linkml/types
non_microb_biomass	SlotDefinition			https://w3id.org/nmdc/portal/mixs_inspired
non_microb_biomass_method	SlotDefinition			https://w3id.org/nmdc/portal/mixs_inspired
non_min_nutr_regm	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
notes	SlotDefinition			https://w3id.org/nmdc/basic_slots
nucl_acid_amp	SlotDefinition	sequencing field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
nucl_acid_ext	SlotDefinition	sequencing field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
nucleic acid sequence source field	SlotDefinition		True	https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
num_16s	SlotDefinition			https://w3id.org/nmdc/core
num_23s	SlotDefinition			https://w3id.org/nmdc/core
num_5s	SlotDefinition			https://w3id.org/nmdc/core
num_aligned_reads	SlotDefinition	metagenome_assembly_parameter		https://w3id.org/nmdc/workflow_execution_activity
num_input_reads	SlotDefinition	metagenome_assembly_parameter		https://w3id.org/nmdc/workflow_execution_activity
num_t_rna	SlotDefinition			https://w3id.org/nmdc/core
number_of_contig	SlotDefinition			https://w3id.org/nmdc/core
number_pets	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
number_plants	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
number_resident	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
object	SlotDefinition			https://w3id.org/nmdc/basic_classes
object_set	SlotDefinition			https://w3id.org/nmdc/nmdc
objectidentifier	TypeDefinition			https://w3id.org/linkml/types
objective	SlotDefinition			https://w3id.org/nmdc/basic_slots
occup_density_samp	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
occup_document	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
occup_document_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
occup_samp	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
omics_processing_identifiers	SlotDefinition	external_database_identifiers	True	https://w3id.org/nmdc/external_identifiers
ontology_class_set	SlotDefinition			https://w3id.org/nmdc/nmdc
orcid	SlotDefinition			https://w3id.org/nmdc/attribute_values
ordered_mobile_phases	SlotDefinition			https://w3id.org/nmdc/nmdc
org_carb	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
org_count_qpcr_info	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
org_matter	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
org_nitro	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
org_nitro_method	SlotDefinition			https://w3id.org/nmdc/portal/mixs_inspired
org_particles	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
organism_count	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
organism_count_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
other_treatment	SlotDefinition			https://w3id.org/nmdc/portal/mixs_inspired
output_base_count	SlotDefinition	read_qc_analysis_statistic		https://w3id.org/nmdc/workflow_execution_activity
output_read_bases	SlotDefinition			https://w3id.org/nmdc/workflow_execution_activity
output_read_count	SlotDefinition	read_qc_analysis_statistic		https://w3id.org/nmdc/workflow_execution_activity
owc_tvdss	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
oxy_stat_samp	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
oxy_stat_samp_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
oxygen	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
part_of	SlotDefinition			https://w3id.org/nmdc/basic_classes
part_org_carb	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
part_org_nitro	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
particle_class	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
pcr_cond	SlotDefinition	sequencing field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
pcr_cycles	SlotDefinition			https://w3id.org/nmdc/nmdc
pcr_primers	SlotDefinition	sequencing field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
permeability	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
perturbation	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
pesticide_regm	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
petroleum_hydrocarb	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
ph	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
ph_meth	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
ph_regm	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
phaeopigments	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
phase	SlotDefinition			https://w3id.org/nmdc/annotation
phosphate	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
phosplipid_fatt_acid	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
photon_flux	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
plant_growth_med	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
plant_growth_med_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
plant_product	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
plant_sex	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
plant_sex_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
plant_struc	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
polarity_mode	SlotDefinition			https://w3id.org/nmdc/nmdc
pollutants	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
pool_dna_extracts	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
porosity	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
potassium	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
pour_point	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
pre_treatment	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
predicate	SlotDefinition			https://w3id.org/nmdc/basic_classes
pres_animal_insect	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
pressure	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
prev_land_use_meth	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
previous_land_use	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
primary_prod	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
primary_treatment	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
principal_investigator	SlotDefinition			https://w3id.org/nmdc/basic_classes
processed_sample_set	SlotDefinition			https://w3id.org/nmdc/nmdc
processing_institution	SlotDefinition			https://w3id.org/nmdc/basic_slots
processing_institution_workflow_metadata	SlotDefinition			https://w3id.org/nmdc/basic_slots
prod_rate	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
prod_start_date	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
profile_image_url	SlotDefinition			https://w3id.org/nmdc/attribute_values
profile_position	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
profile_position_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
project_id	SlotDefinition			https://w3id.org/nmdc/emsl
proport_woa_temperature	SlotDefinition			https://w3id.org/nmdc/basic_slots
protocol_for	SlotDefinition			https://w3id.org/nmdc/basic_classes
protocol_link	SlotDefinition			https://w3id.org/nmdc/basic_classes
qc_comment	SlotDefinition			https://w3id.org/nmdc/basic_slots
qc_failure_what	SlotDefinition			https://w3id.org/nmdc/basic_classes
qc_failure_where	SlotDefinition			https://w3id.org/nmdc/basic_classes
qc_status	SlotDefinition			https://w3id.org/nmdc/basic_slots
quad_pos	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
quad_pos_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
radiation_regm	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
rainfall_regm	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
reactor_type	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
read_qc_analysis_statistic	SlotDefinition		True	https://w3id.org/nmdc/workflow_execution_activity
redox_potential	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
rel_air_humidity	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
rel_humidity_out	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
rel_samp_loc	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
rel_samp_loc_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
related_identifiers	SlotDefinition			https://w3id.org/nmdc/basic_slots
relations	SlotDefinition			https://w3id.org/nmdc/basic_classes
replicate_number	SlotDefinition			https://w3id.org/nmdc/emsl
reservoir	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
resins_pc	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
resolution_categories	SlotDefinition			https://w3id.org/nmdc/nmdc
rna_collect_site	SlotDefinition			https://w3id.org/nmdc/portal/jgi_metatranscriptomics
rna_isolate_meth	SlotDefinition			https://w3id.org/nmdc/portal/jgi_metatranscriptomics
rna_organisms	SlotDefinition			https://w3id.org/nmdc/portal/jgi_metatranscriptomics
room_air_exch_rate	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
room_architec_elem	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
room_condt	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
room_condt_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
room_connected	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
room_connected_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
room_count	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
room_dim	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
room_door_dist	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
room_door_share	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
room_hallway	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
room_loc	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
room_loc_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
room_moist_dam_hist	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
room_net_area	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
room_occup	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
room_samp_pos	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
room_samp_pos_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
room_type	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
room_type_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
room_vol	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
room_wall_share	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
room_window_count	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
root_cond	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
root_med_carbon	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
root_med_macronutr	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
root_med_micronutr	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
root_med_ph	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
root_med_regl	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
root_med_solid	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
root_med_suppl	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
salinity	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
salinity_category	SlotDefinition			https://w3id.org/nmdc/basic_slots
salinity_meth	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
salt_regm	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_capt_status	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_capt_status_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_collec_device	SlotDefinition	nucleic acid sequence source field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_collec_method	SlotDefinition	nucleic acid sequence source field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_collect_point	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_collect_point_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_dis_stage	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_dis_stage_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_floor	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_floor_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_loc_corr_rate	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_mat_process	SlotDefinition	nucleic acid sequence source field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_md	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_md_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_name	SlotDefinition	investigation field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_preserv	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
