id	env_broad_scale	consensus_id	consensus_lab
BIOSAMPLE:SAMN01823553	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823554	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823555	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823556	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823557	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823558	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823559	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823560	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823561	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823562	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823563	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823564	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823565	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823566	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823567	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823568	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823569	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823570	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823571	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823572	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823573	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823574	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823575	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823576	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823577	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823578	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823579	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823580	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823581	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823582	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823583	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823584	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823585	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823586	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823587	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823588	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823589	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823590	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823591	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823592	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823593	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823594	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823595	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823596	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823597	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823598	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823599	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823600	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823601	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823602	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823603	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823604	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823605	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823606	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823607	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823608	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823609	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823610	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823611	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823612	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823613	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823614	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823615	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823616	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823617	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823618	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823619	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823620	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823621	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823622	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823623	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823624	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823625	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823626	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823627	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823628	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823629	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823630	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823631	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823632	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823633	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823634	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823635	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823636	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823637	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823638	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823639	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823640	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823641	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823642	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823643	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823644	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823645	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823646	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823647	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823648	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823649	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823650	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823651	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823652	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823653	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823654	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823655	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823656	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823657	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823658	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823659	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823660	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823661	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823662	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823663	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823664	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823665	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823666	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823667	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823668	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823669	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823670	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823671	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823672	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823673	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823674	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823675	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823676	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823677	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823678	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823679	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823680	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823681	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823682	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823683	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823684	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823685	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823686	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823687	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823688	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823689	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823690	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823691	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823692	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823693	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823694	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823695	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823696	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823697	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823698	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01823699	marine salt marsh biome	ENVO:01000022	marine salt marsh biome
BIOSAMPLE:SAMN01827999	marine coral reef biome	ENVO:01000049	marine coral reef biome
BIOSAMPLE:SAMN01828000	marine coral reef biome	ENVO:01000049	marine coral reef biome
BIOSAMPLE:SAMN01909144	hot spring	ENVO:00000051	hot spring
BIOSAMPLE:SAMN01909286	River Water	ENVO:01000599	river water
BIOSAMPLE:SAMN01909287	River Water	ENVO:01000599	river water
BIOSAMPLE:SAMN01909288	River Water	ENVO:01000599	river water
BIOSAMPLE:SAMN01920971	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01920972	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01920973	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01920974	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01920975	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01920976	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01920977	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01920978	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01920979	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01920980	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01920981	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01920982	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01920983	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01920984	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01920985	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01920986	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01920987	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01940785	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMN01940786	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMN01940787	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMN01940788	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMN01940789	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMN01940790	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMN01942053	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942054	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942055	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942056	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942057	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942058	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942059	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942060	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942061	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942062	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942063	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942064	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942065	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942066	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942067	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942068	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942069	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942070	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942071	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942072	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942073	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942074	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942075	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942090	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942091	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942092	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942093	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942094	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942095	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942096	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942097	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942098	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942099	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942100	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942101	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942102	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942103	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942104	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942105	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942106	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942107	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942108	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942109	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942110	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942111	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942123	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942124	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942125	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN01942126	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN02009293	brine pool	ENVO:00000369	brine pool
BIOSAMPLE:SAMN02009294	brine pool	ENVO:00000369	brine pool
BIOSAMPLE:SAMN02009295	brine pool	ENVO:00000369	brine pool
BIOSAMPLE:SAMN02009296	brine pool	ENVO:00000369	brine pool
BIOSAMPLE:SAMN02009297	brine pool	ENVO:00000369	brine pool
BIOSAMPLE:SAMN02009298	brine pool	ENVO:00000369	brine pool
BIOSAMPLE:SAMN02009299	brine pool	ENVO:00000369	brine pool
BIOSAMPLE:SAMN02009300	brine pool	ENVO:00000369	brine pool
BIOSAMPLE:SAMN02047266	river water	ENVO:01000599	river water
BIOSAMPLE:SAMN02087719	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN02087720	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN02087721	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN02087722	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN02087723	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN02087724	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN02087725	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN02087726	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN02087727	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN02087728	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN02087729	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN02087730	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN02087731	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN02087732	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN02087733	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN02087734	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN02087735	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN02087736	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN02087737	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN02087738	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN02087739	freshwater	ENVO:00002011	fresh water
BIOSAMPLE:SAMN02179234	sea water	ENVO:00002149	sea water
BIOSAMPLE:SAMN02189704	marginal sea biome	ENVO:01000046	marginal sea biome
BIOSAMPLE:SAMN02189705	marginal sea biome	ENVO:01000046	marginal sea biome
BIOSAMPLE:SAMN02189706	marginal sea biome	ENVO:01000046	marginal sea biome
BIOSAMPLE:SAMN02189707	marginal sea biome	ENVO:01000046	marginal sea biome
BIOSAMPLE:SAMN02189708	marginal sea biome	ENVO:01000046	marginal sea biome
BIOSAMPLE:SAMN02189709	marginal sea biome	ENVO:01000046	marginal sea biome
BIOSAMPLE:SAMN02189710	marginal sea biome	ENVO:01000046	marginal sea biome
BIOSAMPLE:SAMN02189711	marginal sea biome	ENVO:01000046	marginal sea biome
BIOSAMPLE:SAMN02189712	marginal sea biome	ENVO:01000046	marginal sea biome
BIOSAMPLE:SAMN02189713	marginal sea biome	ENVO:01000046	marginal sea biome
BIOSAMPLE:SAMN02189714	marginal sea biome	ENVO:01000046	marginal sea biome
BIOSAMPLE:SAMN02189715	marginal sea biome	ENVO:01000046	marginal sea biome
BIOSAMPLE:SAMN02189716	marginal sea biome	ENVO:01000046	marginal sea biome
BIOSAMPLE:SAMN02191954	hot springs	GAZ:22224982	Hot Springs
BIOSAMPLE:SAMN02191955	hot springs	GAZ:22224982	Hot Springs
BIOSAMPLE:SAMN02191956	hot springs	GAZ:22224982	Hot Springs
BIOSAMPLE:SAMN02191957	hot springs	GAZ:22224982	Hot Springs
BIOSAMPLE:SAMN02191958	hot springs	GAZ:22224982	Hot Springs
BIOSAMPLE:SAMN02191959	hot springs	GAZ:22224982	Hot Springs
BIOSAMPLE:SAMN02191960	hot springs	GAZ:22224982	Hot Springs
BIOSAMPLE:SAMN02191961	hot springs	GAZ:22224982	Hot Springs
BIOSAMPLE:SAMN02191962	hot springs	GAZ:22224982	Hot Springs
BIOSAMPLE:SAMN02194644	seawater	ENVO:00002149	sea water
BIOSAMPLE:SAMN02194645	seawater	ENVO:00002149	sea water
BIOSAMPLE:SAMN02194646	seawater	ENVO:00002149	sea water
BIOSAMPLE:SAMN02194647	seawater	ENVO:00002149	sea water
BIOSAMPLE:SAMN02194648	seawater	ENVO:00002149	sea water
BIOSAMPLE:SAMN02194649	seawater	ENVO:00002149	sea water
BIOSAMPLE:SAMN02194650	seawater	ENVO:00002149	sea water
BIOSAMPLE:SAMN02194651	seawater	ENVO:00002149	sea water
BIOSAMPLE:SAMN02194652	seawater	ENVO:00002149	sea water
BIOSAMPLE:SAMN02194653	seawater	ENVO:00002149	sea water
BIOSAMPLE:SAMN02194654	seawater	ENVO:00002149	sea water
BIOSAMPLE:SAMN02194655	seawater	ENVO:00002149	sea water
BIOSAMPLE:SAMN02194656	seawater	ENVO:00002149	sea water
BIOSAMPLE:SAMN02194657	seawater	ENVO:00002149	sea water
BIOSAMPLE:SAMN02194658	seawater	ENVO:00002149	sea water
BIOSAMPLE:SAMN02194659	seawater	ENVO:00002149	sea water
BIOSAMPLE:SAMN02194660	seawater	ENVO:00002149	sea water
BIOSAMPLE:SAMN02194661	seawater	ENVO:00002149	sea water
BIOSAMPLE:SAMN02194662	seawater	ENVO:00002149	sea water
BIOSAMPLE:SAMN02194663	seawater	ENVO:00002149	sea water
BIOSAMPLE:SAMN02194664	seawater	ENVO:00002149	sea water
BIOSAMPLE:SAMN02194665	seawater	ENVO:00002149	sea water
BIOSAMPLE:SAMN02194666	seawater	ENVO:00002149	sea water
BIOSAMPLE:SAMN02194667	seawater	ENVO:00002149	sea water
BIOSAMPLE:SAMN02194668	seawater	ENVO:00002149	sea water
BIOSAMPLE:SAMN02194669	seawater	ENVO:00002149	sea water
BIOSAMPLE:SAMN02194670	seawater	ENVO:00002149	sea water
BIOSAMPLE:SAMN02194671	seawater	ENVO:00002149	sea water
BIOSAMPLE:SAMN02194672	seawater	ENVO:00002149	sea water
BIOSAMPLE:SAMN02194673	seawater	ENVO:00002149	sea water
BIOSAMPLE:SAMN02203322	Beach sand	ENVO:00002138	beach sand
BIOSAMPLE:SAMN02203323	Beach sand	ENVO:00002138	beach sand
BIOSAMPLE:SAMN02203324	Beach sand	ENVO:00002138	beach sand
BIOSAMPLE:SAMN02203325	Beach sand	ENVO:00002138	beach sand
BIOSAMPLE:SAMN02203326	Beach sand	ENVO:00002138	beach sand
BIOSAMPLE:SAMN02203327	Beach sand	ENVO:00002138	beach sand
BIOSAMPLE:SAMN02203328	Beach sand	ENVO:00002138	beach sand
BIOSAMPLE:SAMN02203329	Beach sand	ENVO:00002138	beach sand
BIOSAMPLE:SAMN02203330	Beach sand	ENVO:00002138	beach sand
BIOSAMPLE:SAMN02203331	Beach sand	ENVO:00002138	beach sand
BIOSAMPLE:SAMN02203332	Beach sand	ENVO:00002138	beach sand
BIOSAMPLE:SAMN02203333	Beach sand	ENVO:00002138	beach sand
BIOSAMPLE:SAMN02203334	Beach sand	ENVO:00002138	beach sand
BIOSAMPLE:SAMN02203335	Beach sand	ENVO:00002138	beach sand
BIOSAMPLE:SAMN02203336	Beach sand	ENVO:00002138	beach sand
BIOSAMPLE:SAMN02203337	Beach sand	ENVO:00002138	beach sand
BIOSAMPLE:SAMN02203338	Beach sand	ENVO:00002138	beach sand
BIOSAMPLE:SAMN02203339	Beach sand	ENVO:00002138	beach sand
BIOSAMPLE:SAMN02203340	Beach sand	ENVO:00002138	beach sand
BIOSAMPLE:SAMN02203341	Beach sand	ENVO:00002138	beach sand
BIOSAMPLE:SAMN02203342	Beach sand	ENVO:00002138	beach sand
BIOSAMPLE:SAMN02203343	Beach sand	ENVO:00002138	beach sand
BIOSAMPLE:SAMN02203344	Beach sand	ENVO:00002138	beach sand
BIOSAMPLE:SAMN02203345	Beach sand	ENVO:00002138	beach sand
BIOSAMPLE:SAMN02203346	Beach sand	ENVO:00002138	beach sand
BIOSAMPLE:SAMN02203347	Beach sand	ENVO:00002138	beach sand
BIOSAMPLE:SAMN02203348	Beach sand	ENVO:00002138	beach sand
BIOSAMPLE:SAMN02203349	Beach sand	ENVO:00002138	beach sand
